company_id,Company,new_company_id
2813,โฮมเพลส สุขุมวิท 71,
2814,โฮมเพลส สุขุมวิท 71**** Remote ลงโปรแกรม CM+ลงข้อมูล ให้ โฮมเพลส สุขุมวิท 71 หน่วยงานของ บ.เดอะไนน์ (ด่วน) ลูกค้าโอนเงินมาแล้ว ส่งเมล์ต่อให้ทุกคนแล้ว,
2815,โฮมเพลสรัตนาธิเบศร์,2933.0
2816,ใบหยก 2,1621.0
2817,ใบหยก 2 (LANx1),1621.0
2818,ใบหยก 2 (LANx2),1621.0
2819,ใบหยก 2 (ภูมิภวัน),679.0
2820,ใบหยกทาวเวอร์,1623.0
2823,ไดมอนด์ ทาวเวอร์,1626.0
2824,ไดมอนด์ ทาวเวอร์ ( Diamond Tower ),1626.0
2763,โฟร์สตรีท แมนชั่น,1609.0
2764,โฟร์สตรีท แมนชั่น (Four Street Mansion),1609.0
2821,ไซมิส สุรวงศ์,1625.0
2822,ไซมิส สุรวงศ์  ,1625.0
2795,โว๊ค สุขุมวิท 16 (Voke สุขุมวิท 16 A-B)บ.วัน พร็อพเพอร์ตี้ (One Property),764.0
2794,โว๊ค สุขุมวิท 16 (Voke สุขุมวิท 16 A-B) (บ.วัน พร็อพเพอร์ตี้ (One Property),764.0
2793,โว๊ค สุขุมวิท 16 (Voke สุขุมวิท 16 A-B),764.0
2788,โว้ค 16 อาคาร เอ  บี (Voke 16 A B),764.0
2825,ไดมอนด์ ทาวเวอร์ ( Diamond Tower ) (สีลม),1626.0
2826,ไดมอนด์ ทาวเวอร์ คอนโดมิเนียม ( Diamond Tower Condominium )- ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว,1626.0
2827,ไดมอนด์ ทาวเวอร์ คอนโดมิเนียม (Diamond Tower Condominium ),1626.0
2828,ไดมอนด์ รัชดา คูลเฮ้าส์ ( รัชดา ไดมอนด์คูล) และ City Plus,
2829,ไดมอนด์ รัชดา คูลเฮ้าส์ ( รัชดา ไดมอนด์คูล)) ( City Plus)),
2830,ไดมอนด์ รัชดา คูลเฮ้าส์ ( รัชดา ไดมอนด์คูล))(City Plus),
2831,ไดมอนด์ รัชดา คูลเฮ้าส์ (รัชดา ไดมอนด์คูล),
2832,ไทดีดีลักซ์,1627.0
2833,ไทดีดีลักซ์ (Tidy Deluxe),1627.0
2834,ไทดีดีลักซ์ (สุขุมวิท 34)),1627.0
2835,ไทปิง ทาวเวอร์ส,1630.0
2836,ไทปิง ทาวเวอร์ส - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว,1630.0
2837,ไทปิงทาวเวอร์ส,1630.0
2838,ไทปิงทาวเวอร์ส - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว,1630.0
2839,ไทปิงทาวเวอร์ส - ส่งเมล์มาวันที่20/11/2564 ส่งต่อให้ทุกคนแล้ว****(ลูกค้าสะดวกติดตั้งในวันพุธ ที่ 24/11/2564),1630.0
2840,ไทปิงทาวเวอร์ส (LANx1),1630.0
2844,ไทยสมบูรณ์ 3,2937.0
2845,ไนท์แฟรงค์ Knight Frank,
2846,ไนท์บริทจ์ สกายซิตี้ สะพานใหม่,
2847,ไบร์ท วงเวียนใหญ่,1631.0
2848,ไบร์ท วงเวียนใหญ่ (Bright วงเวียนใหญ่),1631.0
2849,ไบร์ท สุขุมวิท 24,1632.0
2850,ไบร์ท สุขุมวิท 24 - ส่ง Format Excel มาให้ Import (ด่วน) ลูกค้าลงโปรแกรม เมื่อวาน ส่งต่อให้ทุกคนแล้ว,1632.0
2851,ไบร์ท สุขุมวิท 24 (Bright สุขุมวิท 24),1632.0
2852,ไพรเวซี่ ลาดพร้าว เสนา,
2853,ไพรเวซี่ ลาดพร้าว เสนา (Privacy ลาดพร้าว เสนา),
2854,ไพรเวซี่ ลาดพร้าว เสนา (เดอะ ไพรเวซี่ ลาดพร้าว-วังหิน),
2855,ไพรเวท เนอวานา เรสซิเดนซ์,2938.0
2856,ไพรเวท เนอวานา เรสซิเดนซ์ (Privana Nirvana Residence ),2938.0
2857,ไพรเวท เนอวานา เรสซิเดนซ์ (Privana Nirvana Residence ) - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว,2938.0
2858,ไพรเวท เนอวานา เรสซิเดนซ์ (Privana Nirvana Residence )- ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว,2938.0
2859,ไพรเวท เนอวานา เรสซิเดนซ์ (Private Nirvana Residence),2938.0
2860,ไพรเวท เนอวานา เรสซิเดนซ์ (Private Nirvana Residence) - ส่ง Email ให้ทุกคนแล้ว,2938.0
2861,ไพรเวท รามอินทรา,2939.0
2862,ไพรเวท รามอินทรา (Private รามอินทรา),2939.0
2863,ไพรม แมนชั่น (Prime Mansion),
2864,ไม่รับสาย ตัดเข้าระบบ voice mail service -เฟรเกรนท์ 71 คอนโดนิเนียม (Fragrant 71),1374.0
2865,ไมล์สโตน คอนโดมิเนียม เสรีไทย,1633.0
2866,ไมล์สโตน คอนโดมิเนียม เสรีไทย (Mile Stone),1633.0
2867,ไมอามี่ บางปู เฟส 2-3 (Miami บางปู 2-3 ),
2869,ไมอามี่บางปู,1237.0
2872,ไรมอนพาร์ค (Raimond Park),2942.0
2873,ไลบรารี่ เฮ้าส์,1634.0
2874,ไลบรารี่ เฮ้าส์ (Library House),1634.0
2875,ไลบรารี่ เฮ้าส์ จรัญ 13 ( Library House จรัญ 13),1634.0
2876,ไลบรารี่ เฮ้าส์ จรัญ 13 (Library House จรัญ 13),1634.0
2877,ไลฟ์ แอด พหล-อารีย์,1636.0
2878,ไลฟ์ แอด พหล-อารีย์ ( LiFe @ พหล-อารีย์ ),1636.0
2879,ไลฟ์ แอด พหล-อารีย์ ( LiFe @ พหล-อารีย์ )- ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว,1636.0
2880,ไลฟ์ แอด รัชดา - สุทธิสาร ( Life @ รัชดา - สุทธิสาร),1637.0
2881,ไลฟ์ แอด รัชดา - สุทธิสาร ( LiFt @ รัชดา - สุทธิสาร),1637.0
2882,ไลฟ์ แอด รัชดา-สุทธิสาร ( LiFt @ รัชดา - สุทธิสาร),1637.0
2841,ไทม์โฮม (สวนหลวง-อ่อนนุช) (Time Home),2936.0
2870,ไรมอนด์ แลนด์ สีลม (Raimon Land Silom Company Limited.)- ( เดอะ ลอฟท์ สีลม (The Loft สีลม),1181.0
2871,ไรมอนด์ แลนด์ สีลม (Raimon Land Silom Company Limited.)-(เดอะ ลอฟท์ สีลม(The Loft สีลม),1181.0
2883,ไลฟ์ แอด รัชดา-สุทธิสาร(Smart Service),1637.0
2884,ไลฟ์ แอด สาทร 10,
2885,ไลฟ์ แอด สาทร 10 (Life @ สาทร 10),
2886,ไลฟ ซอย 12,
2887,ไลฟ์ บางกอก บลูเลอวาร์ด - รามอินทรา,
2888,ไลฟ์ บางกอก บลูเลอวาร์ด - รามอินทรา- ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว,
2889,ไลฟ์ บางกอก บลูเลอวาร์ด รามอินทรา - ส่ง Format Excel มาให้ Import ส่งต่อให้ทุกคนแล้ว>>,
2890,ไลฟ์ บางกอก บูเลอวาร์ด ราชพฤกษ์-จรัญสนิทวงศ์,2944.0
2891,ไลฟ์แอทสุขุมวิท (First Pacific),
2892,ไลฟ์บางกอก บูเลอวาร์ด รามอินทรา,3075.0
2893,ไลฟ์บางกอก บูเลอวาร์ด รามอินทรา - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว,3075.0
2894,ไวโอ แคราย (Vio-แคราย),1639.0
2895,ไวโอ แคราย 2,1640.0
2896,ไวโอ แคราย 2 (Vio-แคราย 2),1639.0
2897,ไวโอ้แคราย,
2898,ไวท์แซนด์บีช (White Sand Beach),1524.0
2899,ไวท์แซนบีช,
2900,ไวร์ รัชดา 19,1641.0
2901,ไวร์ รัชดา 19 ( Wire รัชดา 19 ),1641.0
2902,ไอ คอนโด งามวงศ์วาน 2,1642.0
2903,ไอ คอนโด พลัส (อุบล) (I Condo Plus) (ICP),
2904,ไอ คอนโด ศาลายา 2,1643.0
2905,ไอ คอนโด ศาลายา 2 ( I Condo ศาลายา 2 ),1643.0
2906,ไอ อาร์ เอ็ม (บ้านกาญจนาพรหม),
2907,ไอเจ้นท์ พรีเมียม ทาวน์โฮม (พระราม 9),
2911,ไอ-เฮ้าส์ ลากูน่าการ์เด้น 2 -3 (I House Laguna Garden 2-3),1647.0
2912,ไอ-เฮ้าส์ ลากูน่าการ์เด้น 2 -3(I House Laguna Garden 2-3),1647.0
2913,ไอ-เฮ้าส์ ลากูน่าการ์เด้น 2 3 (I House Laguna Garden 2 3 ),1647.0
2914,ไอ-เฮ้าส์ ลากูน่าการ์เด้น 2 3 (I House Laguna Garden 2 3 ) (LANx1 ),1647.0
2915,ไอ-เฮ้าส์ลากูน่าการ์เด้นท์ 2-3,
2916,ไอคอน 1,
2917,ไอคอน 1 (Icon 1),
2918,ไอคอนโด เกษตรนวมินทร์,1648.0
2919,ไอคอนโด เกษตรนวมินทร์ - ส่ง Email ให้ทุกคนแล้ว,1648.0
2920,ไอคอนโด เกษตรนวมินทร์ - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว,1648.0
2921,ไอคอนโด เกษตรนวมินทร์ ( I Condo ไอคอนโด เกษตรนวมินทร์ ),1648.0
2922,ไอคอนโด เพชรเกษม 39,1649.0
