status_id,status
391,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 12/2563)
392,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด 12/2564)
393,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด MA 10/2564)
394,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด MA 10/2564)>>
395,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด MA01/2558 )
396,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด MA03/2564)
397,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด MA05/2557)
398,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด MA05/2558)
399,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด MA08/2558 )
400,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด MA08/2565)
401,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด MA11/2560)
402,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด MA11/2564)
403,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด01/2565)
404,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด01/2565)>>
405,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด02/2561)
406,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด02/2564)
407,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด02/2565)
408,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด02/2565)>>
409,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด03/2565)
410,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด08/2564)
411,(ส่งใบเสนอราคาไปแล้ว ไมมีการตอบกลับ หมด09/2562)
412,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด09/2564)
413,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด10/2558)
414,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด10/2564)
415,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด11/2558)
416,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด11/2564)
417,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมด12/2562)
418,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมดMA 03/2560)
419,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมดMA 04/2561)
420,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมดMA 06/2552)
421,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมดMA 07/2557)
422,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมดMA 07/2562)
423,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมดMA 08/2562)
424,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมดMA 09/2564 )
425,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมดMA 10/2561)
426,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมดMA 10/2564)
427,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมดMA 12/2557)
428,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมดMA01/2562 )
429,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมดMA03/2565)
430,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมดMA04/2565)
431,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมดMA05/2565)>>
432,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมดMA07/2558 )
433,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมดMA08/2563)
434,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมดMA08/2564)
435,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมดMA08/2564)>>
436,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมดMA08/2565)
437,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมดMA09/2564 )
438,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมดMA09/2564)
439,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมดMA11/2559)
440,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับ หมดMA12/2562 )
441,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับหมด MA12/2561
442,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับหมด02/2564)
443,(ส่งใบเสนอราคาไปแล้ว ไม่มีการตอบกลับหมด12/2563)
444,(ส่งใบเสนอราคาไปแล้ว ยังไม่ตอบกลับหมด(12/2563)
445,(ส่งใบเสนอราคาไปแล้วแต่ยังไม่ตอบกลับหมด 06/2563)
446,(ส่งใบเสนอราคาไปแล้วแต่ยังไม่ตอบกลับหมด04/2561)
447,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ 12/2558)
448,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ MAหมด 08/2562)
449,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ MAหมด 09/2564)
450,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ MAหมด 12/2562)
451,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ MAหมด 12/2562)>>
452,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ MAหมด 12/2564)
453,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ หมด 01/2562)
454,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ หมด 03/2555)
455,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ หมด 03/2557)
456,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ หมด 03/2559)
457,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ หมด 03/2563)
458,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ หมด 04/2563)
459,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ หมด 05/2559)
460,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ หมด 05/2563 )Email// ttlp15.jp@gmail.com
461,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ หมด 05/2563)
462,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ หมด 06/2561)
463,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ หมด 06/2563)
464,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ หมด 06/2564)
465,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ หมด 07/2558)
466,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ หมด 07/2562)
467,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ หมด 07/2563 )
468,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ หมด 07/2563)
469,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ หมด 08/2562)
470,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ หมด 09/2564)
471,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ หมด 10/2559)
472,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ หมด 10/2563)
473,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ หมด 10/2564)
474,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ หมด 11/2563 )
475,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ หมด 11/2563)
476,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ หมด 12/2557)
477,(ส่งใบเสนอราคาไปแล้วไม่มีการตอบกลับ หมด 12/2558)
